year,ISO,LiNo,latitude,longitude,Brandt_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,,date,
2011,16,14,22.7128501,120.2966989,0,0,0,0,0,,2011/4/11,2011/4/17
2011,2,14,22.7128501,120.2966989,0,0.02,0,0,0,,2011/1/3,2011/1/9
2011,21,14,22.7128501,120.2966989,12,0,6,12.24489796,76,,2011/5/16,2011/5/22
2011,22,14,22.7128501,120.2966989,6,0.02,6,9.677419355,76,,2011/5/23,2011/5/29
2011,28,14,22.7128501,120.2966989,4,0,4,5.405405405,20,,2011/7/4,2011/7/10
2011,40,14,22.7128501,120.2966989,7.619047619,0,7.619047619,8.163265306,41.9047619,,2011/9/26,2011/10/2
2011,42,14,22.7128501,120.2966989,8,0,4,8.163265306,126,,2011/10/10,2011/10/16
2011,44,14,22.7128501,120.2966989,0,0,0,0,0,,2011/10/24,2011/10/30
2011,45,14,22.7128501,120.2966989,1.98019802,0,1.98019802,1.886792453,8.910891089,,2011/10/31,2011/11/6
2011,48,14,22.7128501,120.2966989,6,0,4,6.382978723,60,,2011/11/21,2011/11/27
2011,49,14,22.7128501,120.2966989,1.538461538,0,1.538461538,1.5625,10.76923077,,2011/11/28,2011/12/4
2011,50,14,22.7128501,120.2966989,2,0,2,2.083333333,36,,2011/12/5,2011/12/11
2011,52,14,22.7128501,120.2966989,2,0,2,2.040816327,4,,2011/12/19,2011/12/25
2011,8,14,22.7128501,120.2966989,0,0,0,0,0,,2011/2/14,2011/2/20
2011,9,14,22.7128501,120.2966989,2,0,2,2.857142857,100,,2011/2/21,2011/2/27
2012,10,14,22.7128501,120.2966989,0,0,0,0,0,,2012/2/27,2012/3/4
2012,11,14,22.7128501,120.2966989,0,0,0,0,0,,2012/3/5,2012/3/11
2012,12,14,22.7128501,120.2966989,0.99009901,0,0.99009901,0.769230769,0,,2012/3/12,2012/3/18
2012,14,14,22.7128501,120.2966989,2,0,2,1.470588235,0,,2012/3/26,2012/4/1
2012,15,14,22.7128501,120.2966989,0,0,0,0,0,,2012/4/2,2012/4/8
2012,16,14,22.7128501,120.2966989,0,0,0,0,0,,2012/4/9,2012/4/15
2012,17,14,22.7128501,120.2966989,0,0,0,0,0,,2012/4/16,2012/4/22
2012,18,14,22.7128501,120.2966989,2,0,2,3.333333333,22,,2012/4/23,2012/4/29
2012,2,14,22.7128501,120.2966989,0,0,0,0,0,,2012/1/2,2012/1/8
2012,3,14,22.7128501,120.2966989,0,0,0,0,0,,2012/1/9,2012/1/15
2012,6,14,22.7128501,120.2966989,0,0,0,0,0,,2012/1/30,2012/2/5
2012,7,14,22.7128501,120.2966989,0,0,0,0,0,,2012/2/6,2012/2/12
2012,8,14,22.7128501,120.2966989,0,0,0,0,0,,2012/2/13,2012/2/19
2005,13,15,22.7290504,120.3284158,0,0,0,0,0,,2005/3/21,2005/3/27
2005,17,15,22.7290504,120.3284158,4,0,2,4.444444444,28,,2005/4/18,2005/4/24
2005,22,15,22.7290504,120.3284158,1.923076923,0.038461538,1.923076923,1.204819277,9.615384615,,2005/5/23,2005/5/29
2005,27,15,22.7290504,120.3284158,10,0.04,6,7.692307692,180,,2005/6/27,2005/7/3
2005,31,15,22.7290504,120.3284158,8,0.08,8,5.882352941,176,,2005/7/25,2005/7/31
2005,42,15,22.7290504,120.3284158,24,0,4,14.81481481,192,,2005/10/10,2005/10/16
2005,52,15,22.7290504,120.3284158,2,0,2,3.571428571,24,,2005/12/19,2005/12/25
2005,9,15,22.7290504,120.3284158,4,0,2,4.87804878,12,,2005/2/21,2005/2/27
2006,10,15,22.7290504,120.3284158,12.96296296,0.018518519,3.703703704,7.446808511,175.9259259,,2006/2/27,2006/3/5
2006,14,15,22.7290504,120.3284158,1.886792453,0,1.886792453,1.449275362,1.886792453,,2006/3/27,2006/4/2
2006,18,15,22.7290504,120.3284158,5.769230769,0.038461538,5.769230769,3.75,86.53846154,,2006/4/24,2006/4/30
2006,23,15,22.7290504,120.3284158,33.33333333,0.018518519,16.66666667,20.45454545,838.8888889,,2006/5/29,2006/6/4
2006,26,15,22.7290504,120.3284158,14.81481481,0.092592593,12.96296296,8.695652174,220.3703704,,2006/6/19,2006/6/25
2006,52,15,22.7290504,120.3284158,4,0,4,3.278688525,10,,2006/12/18,2006/12/24
2007,10,15,22.7290504,120.3284158,4,0,4,4.255319149,12,,2007/3/5,2007/3/11
2007,11,15,22.7290504,120.3284158,4,0,4,4.081632653,26,,2007/3/12,2007/3/18
2007,14,15,22.7290504,120.3284158,2,0.02,2,1.851851852,26,,2007/4/2,2007/4/8
2007,16,15,22.7290504,120.3284158,0,0,0,0,0,,2007/4/16,2007/4/22
2007,18,15,22.7290504,120.3284158,0,0,0,0,0,,2007/4/30,2007/5/6
2007,22,15,22.7290504,120.3284158,16.36363636,0.145454545,12.72727273,12,180,,2007/5/28,2007/6/3
2007,24,15,22.7290504,120.3284158,14,0.06,12,10.29411765,250,,2007/6/11,2007/6/17
2007,32,15,22.7290504,120.3284158,20,0.14,12,11.76470588,218,,2007/8/6,2007/8/12
2007,35,15,22.7290504,120.3284158,4,0,4,4.255319149,34,,2007/8/27,2007/9/2
2007,38,15,22.7290504,120.3284158,1.754385965,0,1.754385965,0.934579439,1.754385965,,2007/9/17,2007/9/23
2007,4,15,22.7290504,120.3284158,0,0,0,0,0,,2007/1/22,2007/1/28
2007,40,15,22.7290504,120.3284158,17.64705882,0.156862745,11.76470588,13.63636364,194.1176471,,2007/10/1,2007/10/7
2007,50,15,22.7290504,120.3284158,0,0,0,0,0,,2007/12/10,2007/12/16
2007,51,15,22.7290504,120.3284158,4,0,4,4.347826087,24,,2007/12/17,2007/12/23
2007,6,15,22.7290504,120.3284158,0,0,0,0,0,,2007/2/5,2007/2/11
2008,12,15,22.7290504,120.3284158,3.921568627,0,3.921568627,2.02020202,35.29411765,,2008/3/17,2008/3/23
2008,15,15,22.7290504,120.3284158,1.960784314,0,1.960784314,1.587301587,29.41176471,,2008/4/7,2008/4/13
2008,20,15,22.7290504,120.3284158,6,0,6,6.382978723,190,,2008/5/12,2008/5/18
2008,3,15,22.7290504,120.3284158,0,0,0,0,0,,2008/1/14,2008/1/20
2008,33,15,22.7290504,120.3284158,22,0,12,13.41463415,264,,2008/8/11,2008/8/17
2008,34,15,22.7290504,120.3284158,13.33333333,0.05,11.66666667,10,78.33333333,,2008/8/18,2008/8/24
2008,35,15,22.7290504,120.3284158,16.98113208,0.018867925,13.20754717,13.23529412,105.6603774,,2008/8/25,2008/8/31
2008,40,15,22.7290504,120.3284158,14,0,8,14,80,,2008/9/29,2008/10/5
2008,5,15,22.7290504,120.3284158,4,0,2,3.333333333,90,,2008/1/28,2008/2/3
2008,51,15,22.7290504,120.3284158,2,0,2,1.666666667,22,,2008/12/15,2008/12/21
2009,10,15,22.7290504,120.3284158,0,0,0,0,0,,2009/3/2,2009/3/8
2009,12,15,22.7290504,120.3284158,0,0,0,0,0,,2009/3/16,2009/3/22
2009,14,15,22.7290504,120.3284158,0,0,0,0,0,,2009/3/30,2009/4/5
2009,16,15,22.7290504,120.3284158,0,0,0,0,0,,2009/4/13,2009/4/19
2009,18,15,22.7290504,120.3284158,1.818181818,0.036363636,1.818181818,1.515151515,14.54545455,,2009/4/27,2009/5/3
2009,2,15,22.7290504,120.3284158,5.882352941,0.039215686,3.921568627,4.761904762,17.64705882,,2009/1/5,2009/1/11
2009,21,15,22.7290504,120.3284158,3.846153846,0,1.923076923,2.597402597,17.30769231,,2009/5/18,2009/5/24
2009,23,15,22.7290504,120.3284158,6,0,4,5.357142857,16,,2009/6/1,2009/6/7
2009,27,15,22.7290504,120.3284158,1.923076923,0,1.923076923,1.818181818,13.46153846,,2009/6/29,2009/7/5
2009,28,15,22.7290504,120.3284158,12,0.02,10,8.219178082,160,,2009/7/6,2009/7/12
2009,30,15,22.7290504,120.3284158,5.660377358,0.018867925,3.773584906,5.769230769,109.4339623,,2009/7/20,2009/7/26
2009,32,15,22.7290504,120.3284158,11.53846154,0,9.615384615,14.63414634,63.46153846,,2009/8/3,2009/8/9
2009,39,15,22.7290504,120.3284158,13.7254902,0,5.882352941,11.11111111,94.11764706,,2009/9/21,2009/9/27
2009,40,15,22.7290504,120.3284158,23.07692308,0.076923077,9.615384615,22.22222222,180.7692308,,2009/9/28,2009/10/4
2009,41,15,22.7290504,120.3284158,15.68627451,0.058823529,7.843137255,10.66666667,101.9607843,,2009/10/5,2009/10/11
2009,6,15,22.7290504,120.3284158,0,0,0,0,0,,2009/2/2,2009/2/8
2010,13,15,22.7290504,120.3284158,1.923076923,0,1.923076923,1.351351351,21.15384615,,2010/3/22,2010/3/28
2010,23,15,22.7290504,120.3284158,11.76470588,0.019607843,11.76470588,10.71428571,215.6862745,,2010/5/31,2010/6/6
2010,24,15,22.7290504,120.3284158,9.803921569,0,7.843137255,7.246376812,76.47058824,,2010/6/7,2010/6/13
2010,37,15,22.7290504,120.3284158,14,0.02,14,11.86440678,150,,2010/9/6,2010/9/12
2010,6,15,22.7290504,120.3284158,7.843137255,0,3.921568627,6.666666667,33.33333333,,2010/2/1,2010/2/7
2010,9,15,22.7290504,120.3284158,1.923076923,0,1.923076923,1.960784314,9.615384615,,2010/2/22,2010/2/28
2011,10,15,22.7290504,120.3284158,4,0,2,14.28571429,30,,2011/2/28,2011/3/6
2011,13,15,22.7290504,120.3284158,0,0,0,0,0,,2011/3/21,2011/3/27
2011,19,15,22.7290504,120.3284158,0,0,0,0,0,,2011/5/2,2011/5/8
2011,26,15,22.7290504,120.3284158,22,0,16,30.55555556,76,,2011/6/20,2011/6/26
2011,28,15,22.7290504,120.3284158,11.53846154,0,11.53846154,13.33333333,50,,2011/7/4,2011/7/10
2011,29,15,22.7290504,120.3284158,18,0.04,10,21.42857143,52,,2011/7/11,2011/7/17
2011,31,15,22.7290504,120.3284158,8,0,4,11.11111111,140,,2011/7/25,2011/7/31
2011,41,15,22.7290504,120.3284158,8,0,4,7.272727273,114,,2011/10/3,2011/10/9
2011,45,15,22.7290504,120.3284158,2,0,1,2.02020202,21,,2011/10/31,2011/11/6
2011,51,15,22.7290504,120.3284158,2,0,2,2,0,,2011/12/12,2011/12/18
2011,52,15,22.7290504,120.3284158,2,0,2,1.941747573,5,,2011/12/19,2011/12/25
2011,8,15,22.7290504,120.3284158,2,0,2,2.941176471,6,,2011/2/14,2011/2/20
2011,9,15,22.7290504,120.3284158,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,15,22.7290504,120.3284158,0,0,0,0,0,,2012/1/1,2012/1/1
2012,10,15,22.7290504,120.3284158,0,0,0,0,0,,2012/2/27,2012/3/4
2012,11,15,22.7290504,120.3284158,0,0,0,0,0,,2012/3/5,2012/3/11
2012,12,15,22.7290504,120.3284158,1.98019802,0,1.98019802,1.398601399,0,,2012/3/12,2012/3/18
2012,14,15,22.7290504,120.3284158,1,0,1,0.877192982,0,,2012/3/26,2012/4/1
2012,15,15,22.7290504,120.3284158,0,0,0,0,0,,2012/4/2,2012/4/8
2012,16,15,22.7290504,120.3284158,0,0,0,0,0,,2012/4/9,2012/4/15
2012,17,15,22.7290504,120.3284158,0,0,0,0,0,,2012/4/16,2012/4/22
2012,18,15,22.7290504,120.3284158,6,0,6,10,34,,2012/4/23,2012/4/29
2012,2,15,22.7290504,120.3284158,1,0,1,0.99009901,24,,2012/1/2,2012/1/8
2012,24,15,22.7290504,120.3284158,0,0,0,0,0,,2012/6/4,2012/6/10
2012,25,15,22.7290504,120.3284158,11.76470588,0.058823529,9.803921569,11.32075472,154.9019608,,2012/6/11,2012/6/17
2012,45,15,22.7290504,120.3284158,10.22222222,0.013333333,8.444444444,15.13157895,93.33333333,,2012/10/29,2012/11/4
2012,5,15,22.7290504,120.3284158,1,0,1,0.99009901,0,,2012/1/23,2012/1/29
2012,6,15,22.7290504,120.3284158,0,0,0,0,0,,2012/1/30,2012/2/5
2012,7,15,22.7290504,120.3284158,0,0,0,0,0,,2012/2/6,2012/2/12
2012,8,15,22.7290504,120.3284158,0,0,0,0,0,,2012/2/13,2012/2/19
2005,11,16,22.7078228,120.2934547,4,0,4,12.5,20,,2005/3/7,2005/3/13
2005,13,16,22.7078228,120.2934547,2,0,2,2.941176471,8,,2005/3/21,2005/3/27
2005,15,16,22.7078228,120.2934547,2,0.08,2,2.040816327,2,,2005/4/4,2005/4/10
2005,19,16,22.7078228,120.2934547,1.886792453,0,1.886792453,1.265822785,9.433962264,,2005/5/2,2005/5/8
2005,24,16,22.7078228,120.2934547,14,0.04,6,9.459459459,226,,2005/6/6,2005/6/12
2005,26,16,22.7078228,120.2934547,5.660377358,0.056603774,3.773584906,5.454545455,45.28301887,,2005/6/20,2005/6/26
2005,28,16,22.7078228,120.2934547,10,0,8,10.86956522,102,,2005/7/4,2005/7/10
2005,31,16,22.7078228,120.2934547,18,0.02,12,23.68421053,316,,2005/7/25,2005/7/31
2005,45,16,22.7078228,120.2934547,2,0,2,1.960784314,60,,2005/10/31,2005/11/6
2006,11,16,22.7078228,120.2934547,11.11111111,0,1.851851852,9.090909091,185.1851852,,2006/3/6,2006/3/12
2006,14,16,22.7078228,120.2934547,5.882352941,0,1.960784314,4.47761194,107.8431373,,2006/3/27,2006/4/2
2006,18,16,22.7078228,120.2934547,1.960784314,0,1.960784314,1.666666667,15.68627451,,2006/4/24,2006/4/30
2006,2,16,22.7078228,120.2934547,2,0,2,2.5,40,,2006/1/2,2006/1/8
2006,23,16,22.7078228,120.2934547,11.11111111,0,9.259259259,8.695652174,153.7037037,,2006/5/29,2006/6/4
2006,52,16,22.7078228,120.2934547,0,0,0,0,0,,2006/12/18,2006/12/24
2007,10,16,22.7078228,120.2934547,0,0,0,0,0,,2007/3/5,2007/3/11
2007,12,16,22.7078228,120.2934547,4,0,4,4.651162791,28,,2007/3/19,2007/3/25
2007,15,16,22.7078228,120.2934547,5.769230769,0.019230769,3.846153846,6.382978723,67.30769231,,2007/4/9,2007/4/15
2007,16,16,22.7078228,120.2934547,9.803921569,0.019607843,3.921568627,9.433962264,88.23529412,,2007/4/16,2007/4/22
2007,19,16,22.7078228,120.2934547,3.846153846,0,3.846153846,2.816901408,9.615384615,,2007/5/7,2007/5/13
2007,23,16,22.7078228,120.2934547,8,0.1,8,9.090909091,144,,2007/6/4,2007/6/10
2007,29,16,22.7078228,120.2934547,10,0.02,6,9.433962264,108,,2007/7/16,2007/7/22
2007,34,16,22.7078228,120.2934547,0,0,0,0,0,,2007/8/20,2007/8/26
2007,36,16,22.7078228,120.2934547,5.660377358,0,5.660377358,5.769230769,175.4716981,,2007/9/3,2007/9/9
2007,39,16,22.7078228,120.2934547,8,0,8,4,32,,2007/9/24,2007/9/30
2007,4,16,22.7078228,120.2934547,3.636363636,0,3.636363636,3.03030303,85.45454545,,2007/1/22,2007/1/28
2007,42,16,22.7078228,120.2934547,11.76470588,0,9.803921569,8.219178082,129.4117647,,2007/10/15,2007/10/21
2007,43,16,22.7078228,120.2934547,7.75862069,0.163793103,6.034482759,5.921052632,72.4137931,,2007/10/22,2007/10/28
2007,44,16,22.7078228,120.2934547,0,0,0,0,0,,2007/10/29,2007/11/4
2007,49,16,22.7078228,120.2934547,3.773584906,0,1.886792453,2.631578947,69.81132075,,2007/12/3,2007/12/9
2007,51,16,22.7078228,120.2934547,4,0.02,2,3.174603175,20,,2007/12/17,2007/12/23
2007,52,16,22.7078228,120.2934547,4.771371769,0.001988072,2.982107356,4.255319149,30.81510934,,2007/12/24,2007/12/30
2007,6,16,22.7078228,120.2934547,0,0,0,0,0,,2007/2/5,2007/2/11
2007,9,16,22.7078228,120.2934547,0,0,0,0,0,,2007/2/26,2007/3/4
2008,1,16,22.7078228,120.2934547,0,0,0,0,0,,2008/1/1,2008/1/6
2008,11,16,22.7078228,120.2934547,0,0,0,0,0,,2008/3/10,2008/3/16
2008,15,16,22.7078228,120.2934547,0,0,0,0,0,,2008/4/7,2008/4/13
2008,20,16,22.7078228,120.2934547,1.923076923,0,1.923076923,1.923076923,11.53846154,,2008/5/12,2008/5/18
2008,30,16,22.7078228,120.2934547,40,0.1,28,28.98550725,442,,2008/7/21,2008/7/27
2008,34,16,22.7078228,120.2934547,10,0,10,11.11111111,46,,2008/8/18,2008/8/24
2008,4,16,22.7078228,120.2934547,0,0,0,0,0,,2008/1/21,2008/1/27
2008,52,16,22.7078228,120.2934547,0,0,0,0,0,,2008/12/22,2008/12/28
2009,11,16,22.7078228,120.2934547,0,0,0,0,0,,2009/3/9,2009/3/15
2009,13,16,22.7078228,120.2934547,10,0,4,9.090909091,90,,2009/3/23,2009/3/29
2009,14,16,22.7078228,120.2934547,0,0,0,0,0,,2009/3/30,2009/4/5
2009,16,16,22.7078228,120.2934547,5.882352941,0,1.960784314,5.084745763,39.21568627,,2009/4/13,2009/4/19
2009,19,16,22.7078228,120.2934547,3.846153846,0,3.846153846,3.846153846,13.46153846,,2009/5/4,2009/5/10
2009,21,16,22.7078228,120.2934547,0,0,0,0,0,,2009/5/18,2009/5/24
2009,23,16,22.7078228,120.2934547,0,0,0,0,0,,2009/6/1,2009/6/7
2009,24,16,22.7078228,120.2934547,0,0,0,0,0,,2009/6/8,2009/6/14
2009,27,16,22.7078228,120.2934547,1.818181818,0,1.818181818,1.851851852,12.72727273,,2009/6/29,2009/7/5
2009,3,16,22.7078228,120.2934547,2,0,2,3.03030303,16,,2009/1/12,2009/1/18
2009,30,16,22.7078228,120.2934547,5.769230769,0,5.769230769,5.172413793,36.53846154,,2009/7/20,2009/7/26
2009,7,16,22.7078228,120.2934547,0,0,0,0,0,,2009/2/9,2009/2/15
2010,10,16,22.7078228,120.2934547,0.952380952,0,0.952380952,0.714285714,2.857142857,,2010/3/1,2010/3/7
2010,23,16,22.7078228,120.2934547,3.846153846,0,1.923076923,3.448275862,15.38461538,,2010/5/31,2010/6/6
2010,48,16,22.7078228,120.2934547,10.81081081,0.034398034,8.353808354,18.6440678,136.3636364,,2010/11/22,2010/11/28
2010,52,16,22.7078228,120.2934547,13,0.01,11,20.96774194,132,,2010/12/20,2010/12/26
2010,8,16,22.7078228,120.2934547,0,0,0,0,0,,2010/2/15,2010/2/21
2011,1,16,22.7078228,120.2934547,0,0,0,0,0,,2011/1/1,2011/1/2
2011,10,16,22.7078228,120.2934547,0,0,0,0,0,,2011/2/28,2011/3/6
2011,12,16,22.7078228,120.2934547,0,0,0,0,0,,2011/3/14,2011/3/20
2011,15,16,22.7078228,120.2934547,4,0,2,5.128205128,16,,2011/4/4,2011/4/10
2011,2,16,22.7078228,120.2934547,0.681818182,0.002272727,0.681818182,1.255230126,4.318181818,,2011/1/3,2011/1/9
2011,20,16,22.7078228,120.2934547,1.923076923,0,1.923076923,2.43902439,3.846153846,,2011/5/9,2011/5/15
2011,24,16,22.7078228,120.2934547,2,0,2,3.125,8,,2011/6/6,2011/6/12
2011,30,16,22.7078228,120.2934547,0,0.02,0,0,0,,2011/7/18,2011/7/24
2011,32,16,22.7078228,120.2934547,12,0.04,8,14.63414634,114,,2011/8/1,2011/8/7
2011,34,16,22.7078228,120.2934547,4,0,2,6.896551724,68,,2011/8/15,2011/8/21
2011,40,16,22.7078228,120.2934547,2,0,2,2.040816327,8,,2011/9/26,2011/10/2
2011,42,16,22.7078228,120.2934547,2,0,2,2,14,,2011/10/10,2011/10/16
2011,43,16,22.7078228,120.2934547,19.23076923,0,11.53846154,29.41176471,126.9230769,,2011/10/17,2011/10/23
2011,44,16,22.7078228,120.2934547,0,0,0,0,0,,2011/10/24,2011/10/30
2011,46,16,22.7078228,120.2934547,5.882352941,0,5.882352941,5.660377358,47.05882353,,2011/11/7,2011/11/13
2011,47,16,22.7078228,120.2934547,7.162534435,0.022038567,5.785123967,11.98156682,46.83195592,,2011/11/14,2011/11/20
2011,48,16,22.7078228,120.2934547,0,0,0,0,0,,2011/11/21,2011/11/27
2011,49,16,22.7078228,120.2934547,7.407407407,0.037037037,6.481481481,12.90322581,58.33333333,,2011/11/28,2011/12/4
2011,50,16,22.7078228,120.2934547,0,0,0,0,0,,2011/12/5,2011/12/11
2011,51,16,22.7078228,120.2934547,1.587301587,0.007936508,1.587301587,2.898550725,16.66666667,,2011/12/12,2011/12/18
2011,52,16,22.7078228,120.2934547,2,0,2,1.923076923,8,,2011/12/19,2011/12/25
2011,7,16,22.7078228,120.2934547,2,0,2,2.631578947,10,,2011/2/7,2011/2/13
2011,8,16,22.7078228,120.2934547,0,0,0,0,0,,2011/2/14,2011/2/20
2011,9,16,22.7078228,120.2934547,0,0,0,0,0,,2011/2/21,2011/2/27
2012,10,16,22.7078228,120.2934547,0,0,0,0,0,,2012/2/27,2012/3/4
2012,11,16,22.7078228,120.2934547,0,0,0,0,0,,2012/3/5,2012/3/11
2012,12,16,22.7078228,120.2934547,0,0,0,0,0,,2012/3/12,2012/3/18
2012,13,16,22.7078228,120.2934547,1,0,1,0.869565217,0,,2012/3/19,2012/3/25
2012,15,16,22.7078228,120.2934547,0.980392157,0,0.980392157,0.854700855,0,,2012/4/2,2012/4/8
2012,16,16,22.7078228,120.2934547,0.99009901,0,0.99009901,0.8,0,,2012/4/9,2012/4/15
2012,17,16,22.7078228,120.2934547,2,0,2,3.03030303,24,,2012/4/16,2012/4/22
2012,19,16,22.7078228,120.2934547,4,0,4,5.882352941,36,,2012/4/30,2012/5/6
2012,2,16,22.7078228,120.2934547,0,0,0,0,0,,2012/1/2,2012/1/8
2012,21,16,22.7078228,120.2934547,400,1,100,17.39130435,3100,,2012/5/14,2012/5/20
2012,29,16,22.7078228,120.2934547,600,1,100,17.64705882,7900,,2012/7/9,2012/7/15
2012,5,16,22.7078228,120.2934547,1,0,1,1,0,,2012/1/23,2012/1/29
2012,6,16,22.7078228,120.2934547,0,0,0,0,0,,2012/1/30,2012/2/5
2012,8,16,22.7078228,120.2934547,0,0,0,0,0,,2012/2/13,2012/2/19
2005,13,17,22.7325542,120.327695,2,0.02,2,3.125,30,,2005/3/21,2005/3/27
2005,17,17,22.7325542,120.327695,18,0,4,12,320,,2005/4/18,2005/4/24
2005,22,17,22.7325542,120.327695,14.54545455,0.054545455,3.636363636,5.882352941,141.8181818,,2005/5/23,2005/5/29
2005,26,17,22.7325542,120.327695,16,0,12,8.421052632,188,,2005/6/20,2005/6/26
2005,27,17,22.7325542,120.327695,12,0.02,4,5.825242718,112,,2005/6/27,2005/7/3
2005,32,17,22.7325542,120.327695,6,0.04,6,4.918032787,32,,2005/8/1,2005/8/7
2005,42,17,22.7325542,120.327695,6,0,4,10.34482759,70,,2005/10/10,2005/10/16
2005,52,17,22.7325542,120.327695,6,0,4,5.769230769,70,,2005/12/19,2005/12/25
2005,9,17,22.7325542,120.327695,6,0,2,6.666666667,56,,2005/2/21,2005/2/27
2006,10,17,22.7325542,120.327695,3.846153846,0,3.846153846,3.278688525,26.92307692,,2006/2/27,2006/3/5
2006,14,17,22.7325542,120.327695,7.692307692,0,7.692307692,5.479452055,111.5384615,,2006/3/27,2006/4/2
2006,18,17,22.7325542,120.327695,7.692307692,0.076923077,1.923076923,3.571428571,86.53846154,,2006/4/24,2006/4/30
2006,23,17,22.7325542,120.327695,24.07407407,0.055555556,16.66666667,15.47619048,250,,2006/5/29,2006/6/4
2006,26,17,22.7325542,120.327695,13.7254902,0.019607843,7.843137255,6.930693069,213.7254902,,2006/6/19,2006/6/25
2006,52,17,22.7325542,120.327695,7.692307692,0,7.692307692,9.090909091,75,,2006/12/18,2006/12/24
2007,10,17,22.7325542,120.327695,8,0,4,7.01754386,38,,2007/3/5,2007/3/11
2007,11,17,22.7325542,120.327695,4,0,2,2.564102564,54,,2007/3/12,2007/3/18
2007,14,17,22.7325542,120.327695,2,0,2,1.538461538,10,,2007/4/2,2007/4/8
2007,16,17,22.7325542,120.327695,3.846153846,0,3.846153846,3.571428571,19.23076923,,2007/4/16,2007/4/22
2007,18,17,22.7325542,120.327695,2,0,2,1.470588235,12,,2007/4/30,2007/5/6
2007,22,17,22.7325542,120.327695,16,0.1,8,12.12121212,442,,2007/5/28,2007/6/3
2007,24,17,22.7325542,120.327695,30,0.04,6,21.12676056,404,,2007/6/11,2007/6/17
2007,32,17,22.7325542,120.327695,10,0.02,2,6.849315068,78,,2007/8/6,2007/8/12
2007,35,17,22.7325542,120.327695,7.843137255,0,5.882352941,4.545454545,49.01960784,,2007/8/27,2007/9/2
2007,38,17,22.7325542,120.327695,0,0,0,0,0,,2007/9/17,2007/9/23
2007,4,17,22.7325542,120.327695,1.724137931,0,1.724137931,2.272727273,29.31034483,,2007/1/22,2007/1/28
2007,40,17,22.7325542,120.327695,3.921568627,0.039215686,1.960784314,2.898550725,29.41176471,,2007/10/1,2007/10/7
2007,41,17,22.7325542,120.327695,11.53846154,0.076923077,3.846153846,6.12244898,126.9230769,,2007/10/8,2007/10/14
2007,50,17,22.7325542,120.327695,4,0,4,4,36,,2007/12/10,2007/12/16
2007,6,17,22.7325542,120.327695,1.785714286,0,1.785714286,2.702702703,1.785714286,,2007/2/5,2007/2/11
2008,12,17,22.7325542,120.327695,0,0,0,0,0,,2008/3/17,2008/3/23
2008,15,17,22.7325542,120.327695,6,0,4,3.529411765,42,,2008/4/7,2008/4/13
2008,2,17,22.7325542,120.327695,0,0,0,0,0,,2008/1/7,2008/1/13
2008,20,17,22.7325542,120.327695,8,0.02,6,6.557377049,90,,2008/5/12,2008/5/18
2008,31,17,22.7325542,120.327695,37.5,0.025,25,16.48351648,333.75,,2008/7/28,2008/8/3
2008,34,17,22.7325542,120.327695,10,0,8,6.578947368,54,,2008/8/18,2008/8/24
2008,35,17,22.7325542,120.327695,16,0,16,14.81481481,96,,2008/8/25,2008/8/31
2008,40,17,22.7325542,120.327695,22,0,12,12.35955056,240,,2008/9/29,2008/10/5
2008,46,17,22.7325542,120.327695,0,0,0,0,0,,2008/11/10,2008/11/16
2008,5,17,22.7325542,120.327695,4,0,4,2.325581395,28,,2008/1/28,2008/2/3
2008,51,17,22.7325542,120.327695,0,0,0,0,0,,2008/12/15,2008/12/21
2009,10,17,22.7325542,120.327695,0,0,0,0,0,,2009/3/2,2009/3/8
2009,11,17,22.7325542,120.327695,1.923076923,0,1.923076923,1.333333333,25,,2009/3/9,2009/3/15
2009,14,17,22.7325542,120.327695,9.615384615,0,5.769230769,8.474576271,42.30769231,,2009/3/30,2009/4/5
2009,16,17,22.7325542,120.327695,3.636363636,0,1.818181818,4.255319149,56.36363636,,2009/4/13,2009/4/19
2009,18,17,22.7325542,120.327695,3.921568627,0,1.960784314,4,21.56862745,,2009/4/27,2009/5/3
2009,19,17,22.7325542,120.327695,27.27272727,0.054545455,18.18181818,15.30612245,185.4545455,,2009/5/4,2009/5/10
2009,2,17,22.7325542,120.327695,0,0,0,0,0,,2009/1/5,2009/1/11
2009,20,17,22.7325542,120.327695,2,0,2,1.694915254,6,,2009/5/11,2009/5/17
2009,23,17,22.7325542,120.327695,0,0,0,0,0,,2009/6/1,2009/6/7
